person_income,person_emp_length,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,age_and_credHist
11.192885476410321,9.0,3,10.126631103850338,1,0.34,0,0,1,0,0,1,0,0,-0.9597481469191547
11.211820372186306,3.0,2,10.126631103850338,1,0.34,0,0,1,0,0,1,0,0,-1.0154160628509645
11.225243392518447,9.0,2,10.126631103850338,1,0.33,0,0,1,1,0,0,0,0,-0.9597481469191547
12.165250651009918,0.0,3,9.998797732340453,0,0.11,1,0,1,0,0,1,0,0,-1.0767019648054343
12.160028707028767,1.0,2,9.210340371976184,0,0.05,0,0,0,0,0,1,0,0,-0.6032687072376567
12.15635705328424,5.0,1,9.615805480084347,0,0.08,0,0,0,0,0,0,1,0,-0.6645546091921262
12.154779351142624,3.0,3,9.210340371976184,0,0.05,0,0,0,0,0,0,0,1,-1.1323698807372442
11.225243392518447,4.0,2,10.126631103850338,1,0.33,0,0,1,0,1,0,0,0,-0.7202225251239363
11.170435156023453,1.0,4,10.126631103850338,1,0.35,1,0,1,0,1,0,0,0,-0.9541301608964952
12.154779351142624,3.0,2,9.903487552536127,0,0.11,0,0,0,0,0,0,0,1,-0.4863148893513772
12.154758298289435,0.0,2,10.085809109330082,0,0.13,0,1,0,0,0,0,1,0,-1.0154160628509645
11.26446410567173,7.0,3,10.126631103850338,1,0.32,1,0,1,1,0,0,0,0,-1.1936557826917136
11.26446410567173,1.0,2,10.126631103850338,1,0.32,0,0,1,0,0,0,0,1,-1.0154160628509645
11.270904857886329,7.0,2,10.126631103850338,1,0.32,0,0,1,0,0,0,0,1,-1.0154160628509645
12.133501952695338,9.0,2,9.210340371976184,0,0.05,0,1,0,0,0,0,0,1,-0.6032687072376567
12.128111104060462,6.0,3,9.615805480084347,0,0.08,0,0,1,0,0,0,0,1,-0.9597481469191547
11.035695790632753,8.0,4,10.126631103850338,1,0.34,1,0,1,0,0,1,0,0,-1.0767019648054343
11.282455138269558,7.0,4,10.126631103850338,1,0.31,1,0,1,0,0,0,0,1,-1.1936557826917136
9.574983485564092,4.0,3,8.740336742730447,1,0.43,0,1,0,0,0,0,0,1,-1.4275634184642727
11.285158743253763,8.0,4,10.126631103850338,1,0.31,1,0,1,0,0,0,1,0,-1.0767019648054343
11.285171301098336,0.0,3,10.126631103850338,1,0.31,0,0,1,0,1,0,0,0,-0.7202225251239363
9.574983485564092,0.0,3,7.313220387090301,0,0.1,0,0,0,0,0,1,0,0,-1.0710839787827748
11.289781913656018,6.0,1,10.126631103850338,1,0.31,0,0,1,0,1,0,0,0,-1.0767019648054343
11.289781913656018,5.0,3,10.126631103850338,1,0.31,0,0,1,1,0,0,0,0,-0.4863148893513772
12.128111104060462,4.0,2,10.126631103850338,0,0.14,0,0,1,0,0,1,0,0,-1.3106096005779933
12.128111104060462,10.0,1,8.517193191416238,0,0.03,0,1,0,0,0,0,1,0,-0.8427943290328752
12.128067859882202,7.0,4,9.998797732340453,0,0.12,1,0,1,0,0,0,0,0,-0.7202225251239363
12.122691036591123,5.0,2,7.824046010856292,0,0.01,0,1,0,0,1,0,0,0,-1.1936557826917136
12.05524975579559,6.0,3,9.903487552536127,1,0.12,1,0,0,1,0,0,0,0,-0.7202225251239363
12.117241431823558,2.0,2,9.903487552536127,0,0.11,0,0,0,0,0,1,0,0,-0.8984622449646852
12.117241431823558,3.0,1,6.907755278982137,0,0.01,0,0,0,0,1,0,0,0,-1.3106096005779933
12.11697910233622,9.0,1,9.615805480084347,0,0.08,0,0,0,0,0,0,1,0,-0.7815084270784056
11.211874424779493,7.0,5,10.126631103850338,1,0.34,0,0,1,1,0,0,0,0,-0.8371763430102156
11.211874424779493,10.0,4,10.126631103850338,1,0.34,1,0,1,1,0,0,0,0,-0.4863148893513772
11.302204433654575,5.0,1,10.126631103850338,1,0.31,0,0,1,1,0,0,0,0,-0.7815084270784056
11.309584540952198,1.0,2,10.126631103850338,1,0.31,0,0,1,0,0,1,0,0,-1.0154160628509645
11.314474526246391,8.0,2,10.126631103850338,0,0.3,0,0,1,0,0,0,0,1,-1.0767019648054343
11.326595886778735,5.0,2,10.126631103850338,0,0.3,0,0,1,0,1,0,0,0,-0.8984622449646852
11.326595886778735,5.0,4,10.126631103850338,0,0.3,1,0,1,0,0,0,1,0,-0.8984622449646852
12.100712129872347,8.0,5,9.798127036878302,0,0.1,1,0,1,0,1,0,0,0,-0.7202225251239363
12.100712129872347,8.0,1,10.239959789157341,0,0.16,0,0,0,0,0,0,1,0,-1.0154160628509645
9.574983485564092,2.0,5,8.294049640102028,1,0.28,0,1,0,0,0,0,0,0,-1.1936557826917136
9.574983485564092,0.0,2,7.649692623711514,0,0.15,0,1,0,0,0,0,1,0,-0.9541301608964952
11.344506813345266,6.0,6,10.126631103850338,0,0.3,0,0,1,0,0,0,1,0,-0.9541301608964952
11.350406535472453,5.0,2,10.126631103850338,0,0.29,0,0,1,0,0,1,0,0,-0.7202225251239363
12.100712129872347,7.0,2,9.546812608597396,0,0.08,0,0,0,0,0,0,0,1,-1.0767019648054343
12.100712129872347,2.0,2,9.392661928770137,0,0.07,0,0,0,0,0,0,0,1,-0.4863148893513772
11.86920032888762,9.0,6,9.210340371976184,1,0.06,0,0,0,0,0,1,0,0,-0.6032687072376567
9.593150789519541,0.0,3,8.699514748210191,1,0.41,0,0,0,1,0,0,0,0,-0.8371763430102156
11.37366339763672,8.0,4,10.126631103850338,0,0.29,0,0,1,0,0,0,0,0,-0.8984622449646852
11.225243392518447,0.0,5,10.126631103850338,1,0.33,1,0,1,0,0,0,0,1,-0.8984622449646852
11.238488619268468,7.0,4,10.126631103850338,1,0.33,0,0,1,1,0,0,0,0,-0.8371763430102156
11.100662302361064,1.0,4,10.126631103850338,1,0.32,1,0,1,0,0,1,0,0,-1.1936557826917136
11.407564949312402,9.0,2,10.126631103850338,0,0.28,0,0,1,0,0,1,0,0,-0.6032687072376567
9.615805480084347,0.0,1,8.732304571033183,1,0.41,0,1,0,0,0,0,0,0,-1.4275634184642727
12.100712129872347,2.0,2,10.126631103850338,0,0.14,0,1,0,0,0,0,1,0,-0.4863148893513772
12.100712129872347,8.0,2,9.95227771670556,0,0.12,0,1,0,0,1,0,0,0,-0.8984622449646852
12.100712129872347,9.0,3,9.903487552536127,0,0.11,1,1,0,0,0,1,0,0,-0.6032687072376567
12.100712129872347,0.0,1,9.210340371976184,0,0.06,0,1,0,0,0,0,0,0,-0.4863148893513772
12.100712129872347,3.0,2,9.205327830152639,0,0.06,0,0,0,0,0,0,0,1,-0.9597481469191547
9.615805480084347,7.0,2,8.406261630708956,1,0.3,0,1,0,0,0,1,0,0,-0.8371763430102156
11.26446410567173,2.0,4,10.126631103850338,1,0.32,1,0,1,0,0,0,0,1,-1.0154160628509645
11.101945176173954,3.0,5,10.126631103850338,1,0.32,1,0,1,0,0,1,0,0,-0.6032687072376567
11.407564949312402,0.0,2,10.126631103850338,0,0.28,0,0,1,1,0,0,0,0,-1.0154160628509645
11.27720313144916,9.0,4,10.126631103850338,1,0.32,1,0,1,1,0,0,0,0,-0.7202225251239363
11.427367576608582,4.0,3,10.126631103850338,0,0.27,1,0,1,0,0,0,1,0,-0.8984622449646852
11.429543856031177,6.0,2,10.126631103850338,0,0.27,0,0,1,0,0,0,0,0,-0.7815084270784056
11.429543856031177,1.0,3,10.126631103850338,0,0.27,1,0,1,0,0,0,0,1,-0.7202225251239363
11.446785662465684,3.0,4,10.126631103850338,0,0.27,0,0,1,0,0,0,0,1,-0.8371763430102156
9.615805480084347,1.0,3,7.4673710669175595,0,0.12,1,0,0,0,0,1,0,0,-1.0154160628509645
11.16407695728096,3.0,6,10.126631103850338,1,0.3,1,0,1,0,0,1,0,0,-0.8371763430102156
11.336188286470174,2.0,4,10.126631103850338,1,0.3,1,0,1,1,0,0,0,0,-0.7815084270784056
12.072541252905651,3.0,1,7.8632667240095735,0,0.01,0,0,0,0,0,0,0,1,-0.4863148893513772
12.072541252905651,10.0,1,8.987196820661973,0,0.05,0,0,0,0,0,0,0,0,-0.9597481469191547
12.072541252905651,6.0,2,9.798127036878302,0,0.1,0,0,0,0,1,0,0,0,-1.3106096005779933
12.072541252905651,8.0,2,9.95227771670556,0,0.12,0,0,0,0,0,0,1,0,-1.0154160628509645
9.615805480084347,4.0,3,8.294049640102028,1,0.27,0,1,0,1,0,0,0,0,-0.8371763430102156
9.615805480084347,4.0,2,8.433811582477187,1,0.31,0,1,0,0,0,0,0,1,-1.1936557826917136
11.385092093460344,6.0,4,10.126631103850338,1,0.28,1,0,1,1,0,0,0,0,-1.3106096005779933
11.222573163962569,2.0,2,10.126631103850338,1,0.28,0,0,1,0,0,1,0,0,-0.9597481469191547
11.385092093460344,0.0,4,10.126631103850338,1,0.28,0,0,1,0,0,0,0,1,-0.6032687072376567
9.615805480084347,2.0,4,7.4673710669175595,0,0.12,1,1,0,0,0,0,0,0,-0.6032687072376567
11.385092093460344,2.0,4,10.126631103850338,1,0.28,0,0,1,0,0,0,0,1,-0.6645546091921262
11.512925464970229,1.0,2,10.126631103850338,0,0.25,0,0,1,0,0,0,0,1,-0.6032687072376567
9.615805480084347,0.0,3,8.1886891244442,1,0.24,0,0,0,0,0,0,1,0,-0.8371763430102156
11.536641991587544,8.0,2,10.126631103850338,0,0.24,0,0,1,0,0,0,1,0,-0.8984622449646852
11.429543856031177,1.0,5,10.126631103850338,1,0.27,1,0,1,0,0,0,0,0,-0.7202225251239363
11.440354772135393,0.0,4,10.126631103850338,1,0.27,1,0,1,1,0,0,0,0,-1.1936557826917136
12.072541252905651,6.0,3,8.160518247477505,0,0.02,1,0,1,0,0,0,0,1,-1.3106096005779933
12.072541252905651,3.0,1,8.881836305004146,0,0.04,0,0,0,0,1,0,0,0,-1.0154160628509645
12.070871287861326,9.0,2,9.104979856318357,0,0.05,0,0,1,0,0,0,0,1,-0.7815084270784056
12.066810578196666,2.0,3,9.082507000466299,0,0.05,0,0,0,1,0,0,0,0,-0.7815084270784056
12.066810578196666,8.0,2,9.392661928770137,0,0.07,0,0,1,1,0,0,0,0,-0.4863148893513772
11.99535161421452,5.0,5,10.126631103850338,1,0.15,1,0,0,1,0,0,0,0,-0.7815084270784056
12.063742658549302,10.0,2,9.210340371976184,0,0.06,0,0,0,0,0,0,0,1,-0.4863148893513772
9.615805480084347,0.0,3,8.063062911326792,1,0.21,1,1,0,0,0,0,0,0,-1.2493236986235237
11.472103470449973,2.0,5,10.126631103850338,1,0.26,1,0,1,0,0,0,0,0,-0.6032687072376567
9.623773649733524,0.0,2,7.313220387090301,0,0.1,0,0,0,0,1,0,0,0,-1.4275634184642727
11.491783541216801,8.0,4,10.126631103850338,1,0.26,1,0,1,0,0,0,0,0,-1.0767019648054343
11.608235644774552,3.0,3,10.126631103850338,0,0.23,1,0,1,0,0,0,1,0,-0.8427943290328752
9.629313830109139,7.0,1,7.937374696163295,1,0.18,0,0,0,0,0,0,1,0,-1.0154160628509645
12.052338545588132,6.0,1,9.798127036878302,0,0.1,0,0,1,1,0,0,0,0,-0.7202225251239363
12.04357724516735,3.0,2,9.210340371976184,0,0.06,0,0,0,0,0,1,0,0,-0.6032687072376567
11.970375628144344,0.0,4,10.126631103850338,1,0.16,1,0,1,0,0,0,0,0,-1.0767019648054343
12.043553716032399,0.0,2,9.472704636443673,0,0.08,0,0,1,0,0,0,0,1,-0.6645546091921262
11.330203828154934,0.0,4,10.126631103850338,1,0.26,0,0,1,0,0,1,0,0,-1.0767019648054343
11.608235644774552,7.0,4,10.126631103850338,0,0.23,1,0,1,0,0,0,0,0,-1.0767019648054343
9.639522006701663,7.0,2,7.824046010856292,1,0.16,0,1,0,0,0,0,0,0,-1.1323698807372442
11.80783138251133,3.0,4,8.517193191416238,1,0.03,0,0,1,0,0,1,0,0,-0.9597481469191547
12.043553716032399,2.0,1,9.903487552536127,0,0.12,0,0,0,0,1,0,0,0,-0.9597481469191547
11.518708709725956,6.0,4,10.126631103850338,1,0.25,1,0,1,1,0,0,0,0,-1.3106096005779933
11.635143097694478,7.0,3,10.126631103850338,0,0.22,1,0,1,0,0,1,0,0,-0.6032687072376567
11.695247021764184,8.0,2,10.126631103850338,0,0.21,0,0,1,0,1,0,0,0,-0.7202225251239363
11.695247021764184,6.0,2,10.126631103850338,0,0.21,0,0,1,0,0,1,0,0,-0.9597481469191547
11.695247021764184,7.0,2,10.126631103850338,0,0.21,0,0,1,0,1,0,0,0,-1.1936557826917136
11.427367576608582,5.0,4,10.126631103850338,1,0.23,1,0,1,0,0,1,0,0,-1.0767019648054343
9.655026193237628,5.0,1,6.907755278982137,0,0.06,0,1,0,0,0,0,0,1,-1.0710839787827748
11.589886506106357,2.0,4,10.126631103850338,1,0.23,0,0,1,0,0,0,1,0,-0.6645546091921262
11.775258959733568,6.0,2,10.126631103850338,0,0.19,0,0,1,0,0,0,1,0,-0.6645546091921262
11.77528972943772,4.0,4,10.126631103850338,0,0.19,1,0,1,0,1,0,0,0,-1.1936557826917136
11.77528972943772,7.0,2,10.126631103850338,0,0.19,0,0,1,0,0,0,0,1,-0.8371763430102156
12.043553716032399,4.0,2,9.903487552536127,0,0.12,0,1,0,0,1,0,0,0,-0.6032687072376567
12.043553716032399,0.0,3,9.392661928770137,0,0.07,1,0,0,0,0,0,0,1,-0.8427943290328752
12.037653993905211,1.0,2,9.546812608597396,0,0.08,0,0,1,0,0,0,1,0,-1.1323698807372442
12.036173608734776,10.0,3,10.096171896365629,0,0.14,1,0,1,0,0,1,0,0,-0.6645546091921262
12.035284324549892,3.0,2,9.903487552536127,0,0.12,0,0,1,0,1,0,0,0,-1.0154160628509645
12.03343207638907,5.0,2,7.495541943884256,0,0.01,0,0,1,0,0,0,0,0,-0.8984622449646852
11.800357506166801,6.0,2,10.126631103850338,0,0.19,0,0,1,1,0,0,0,0,-1.0767019648054343
9.655026193237628,5.0,1,8.101677747454572,1,0.21,0,1,0,0,0,0,0,0,-0.7202225251239363
